id,name,category,n_dlcs,n_expansions,year,follows,in_franchise,genres,companies,platforms,user_score,user_rating,n_user_reviews
1118,Castlevania: The Adventure,main_game,0,0,1989,3,True,"Platform, Adventure","Konami Digital Entertainment, Konami","Game Boy, Nintendo 3DS",50.9717269173202,good,28
946,Football Manager 2008,main_game,0,0,2007,7,False,"Simulator, Sport, Strategy","Sega, Sports Interactive","PC (Microsoft Windows), Xbox 360, Mac, PlayStation Portable",80.1995400915593,great,28
924,Wing Commander,main_game,0,2,1990,6,False,"Shooter, Simulator","Origin Systems, Mindscape, Inc., GameTap Entertainment, Fujitsu Interactive, Sega Entertainment, Mindscape, Inc., ASCII Corporation","PC (Microsoft Windows), PlayStation, PC DOS, Mac, Amiga, Super Nintendo Entertainment System (SNES), Game Boy Advance, Sega CD, Amiga CD32",81.4450690565856,great,28
888,Supreme Commander: Forged Alliance,standalone_expansion,0,0,2007,13,False,"Real Time Strategy (RTS), Strategy","THQ, Gas Powered Games, Forged Alliance Forever",PC (Microsoft Windows),77.0296488496317,great,28
451,Operation Flashpoint: Dragon Rising,main_game,0,0,2009,18,False,"Shooter, Puzzle, Simulator, Strategy, Tactical","Codemasters Southam, Codemasters","PC (Microsoft Windows), PlayStation 3, Xbox 360",70.6922421629006,good,28
407,Final Fantasy Adventure,main_game,0,0,1991,9,True,"Role-playing (RPG), Adventure","Square, Sunsoft","Game Boy, Nintendo Switch",79.9425763317258,great,28
25,X-COM: Terror From The Deep,main_game,0,0,1995,8,True,"Strategy, Turn-based strategy (TBS), Tactical","MicroProse, Hasbro Interactive","PC (Microsoft Windows), PlayStation, PC DOS",80.2130849904147,great,28
138225,Super Mario 3D All-Stars,bundle,0,0,2020,15,True,"Platform, Puzzle, Adventure","Nintendo, Nintendo EPD",Nintendo Switch,60.3313169172358,good,27
114285,NBA 2K20,main_game,0,0,2019,24,False,"Simulator, Sport","2K Games, Visual Concepts, 2K Sports","PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch, Google Stadia",72.1709854843993,good,27
114009,DRAGON BALL Z: KAKAROT,main_game,3,1,2020,37,True,"Role-playing (RPG), Hack and slash/Beat 'em up, Adventure","CyberConnect2, Bandai Namco Entertainment, Bandai Namco Entertainment America, Bandai Namco Entertainment Europe","PC (Microsoft Windows), PlayStation 4, Xbox One, Google Stadia, DUPLICATE Stadia",69.6417901453764,good,27
76217,DOOM,port,0,0,2017,6,True,Shooter,"Bethesda Softworks, id Software",Nintendo Switch,86.4480471436378,great,27
68271,DARQ,main_game,2,0,2019,9,False,"Adventure, Indie",Unfold Games,PC (Microsoft Windows),80.4566963170155,great,27
55945,Brawl Stars,main_game,0,0,2018,13,False,"Shooter, Strategy, MOBA",Supercell,"Android, iOS",87.47901635223491,great,27
47107,Portal Stories: Mel,mod,0,0,2015,8,True,"Puzzle, Strategy, Adventure",Prism Game Studios Ltd.,PC (Microsoft Windows),85.5902813215018,great,27
24493,Fate/Grand Order,main_game,0,1,2015,16,True,"Role-playing (RPG), Turn-based strategy (TBS)",TYPE-MOON,"Android, iOS",98.3227094848808,great,27
22652,Shadowrun: Dragonfall,standalone_expansion,0,0,2014,15,True,"Role-playing (RPG), Strategy",Harebrained Schemes,"Linux, PC (Microsoft Windows), Mac, Android, iOS",84.3517341727707,great,27
22472,Artificial Academy 2,main_game,0,0,2014,86,False,Simulator,Illusion,PC (Microsoft Windows),77.84351079720051,great,27
21127,Broken Sword: Shadow of the Templars - The Director's Cut,remake,0,0,2009,11,False,"Point-and-click, Puzzle, Adventure","Revolution Software, Ubisoft, Revolution Software, Kalypso Media","Linux, Wii, PC (Microsoft Windows), Mac, Nintendo DS, Android, iOS",72.96432794872419,good,27
20869,DmC: Devil May Cry - Definitive Edition,main_game,0,0,2015,8,False,"Hack and slash/Beat 'em up, Adventure",Capcom,"PlayStation 4, Xbox One",79.9151110582625,great,27
20326,Deliver Us The Moon,main_game,0,0,2019,9,False,"Simulator, Adventure, Indie",KeokeN Interactive,"PC (Microsoft Windows), PlayStation 4, Xbox One",78.2618476517426,great,27
19273,Angry Birds 2,main_game,0,0,2015,10,True,"Puzzle, Adventure, Arcade",Rovio Entertainment,"PC (Microsoft Windows), Android, iOS",73.0690702957918,good,27
18728,TrackMania,main_game,0,0,2003,12,True,"Racing, Sport, Arcade",Nadeo,PC (Microsoft Windows),83.91229631409671,great,27
18081,Devil Daggers,main_game,0,0,2016,9,False,"Shooter, Indie",Sorath,"Linux, PC (Microsoft Windows), Mac",75.99484744753,great,27
17783,Assassin's Creed: Origins - The Curse of the Pharaohs,expansion,0,0,2018,14,False,"Role-playing (RPG), Adventure","Ubisoft Entertainment, Ubisoft Montreal","PC (Microsoft Windows), PlayStation 4, Xbox One",81.309143702535,great,27
14951,Osmos,main_game,0,0,2009,12,False,"Puzzle, Simulator, Strategy, Indie, Arcade",Hemisphere Games,"Linux, PC (Microsoft Windows), Mac, Android, iOS",75.0500696717787,great,27
14542,The Binding of Isaac: Wrath of the Lamb,dlc_addon,0,0,2012,9,False,"Shooter, Indie",Edmund McMillen,"PC (Microsoft Windows), Mac",84.7985214424865,great,27
13784,Mass Effect: Bring Down the Sky,dlc_addon,0,0,2008,8,True,"Shooter, Role-playing (RPG), Tactical","Demiurge Studios, Edge of Reality, BioWare, Electronic Arts","PC (Microsoft Windows), PlayStation 3, Xbox 360",84.30004254463631,great,27
12524,Recettear: An Item Shop's Tale,main_game,0,0,2007,5,False,"Role-playing (RPG), Simulator, Indie","EasyGameStation, Carpe Fulgur LLC","Linux, PC (Microsoft Windows)",68.92004719319709,good,27
11529,The Jackbox Party Pack,main_game,0,0,2014,11,False,"Strategy, Quiz/Trivia, Indie","Jackbox Games, Inc.","Linux, PC (Microsoft Windows), PlayStation 3, Xbox 360, Mac, Android, iOS, PlayStation 4, Xbox One, Nintendo Switch, Amazon Fire TV",64.1767474121198,good,27
11445,Persona 4 Arena Ultimax,main_game,0,0,2013,11,False,"Fighting, Visual Novel","Arc System Works, Atlus, Sega","PC (Microsoft Windows), PlayStation 3, Xbox 360, PlayStation 4, Arcade, Nintendo Switch",77.8268452905381,great,27
11194,The Legend of Zelda: Tri Force Heroes,main_game,0,0,2015,14,True,"Platform, Puzzle, Hack and slash/Beat 'em up, Adventure","Nintendo EPD, GREZZO Co.,Ltd., 1-UP Studio, Nintendo",Nintendo 3DS,64.56753105280279,good,27
10949,Ys Origin,main_game,0,0,2006,5,False,"Platform, Role-playing (RPG), Adventure","XSEED Games, Nihon Falcom, DotEmu, DotEmu","PC (Microsoft Windows), PlayStation Vita, PlayStation 4, Xbox One, Nintendo Switch",80.4854361588277,great,27
10635,Crossy Road,main_game,0,0,2014,5,False,Arcade,Hipster Whale,"PC (Microsoft Windows), Android, iOS, Windows Phone",67.9120920604355,good,27
9658,Town of Salem,main_game,0,1,2014,12,False,"Role-playing (RPG), Strategy, Indie",BlankMediaGames,"PC (Microsoft Windows), Mac, Android, iOS, Web browser",66.1780001881374,good,27
9619,Pilotwings,main_game,0,0,1990,4,True,"Simulator, Sport","Nintendo EAD, Nintendo","Wii, Super Nintendo Entertainment System (SNES), Nintendo 3DS, Wii U, Super Famicom",61.4029738349624,good,27
9523,OlliOlli2: Welcome to Olliwood,main_game,0,0,2015,5,False,"Platform, Sport, Indie",Roll7,"Linux, PC (Microsoft Windows), PlayStation 3, Mac, PlayStation Vita, PlayStation 4, Xbox One",70.2455768241,good,27
8634,Alien Shooter,main_game,0,2,2003,12,False,"Shooter, Role-playing (RPG), Indie",Sigma Team,"PC (Microsoft Windows), PlayStation 3, Android, iOS, PlayStation Vita, PlayStation 4",71.9016958336764,good,27
8576,Drakengard 3,main_game,6,0,2013,16,False,"Role-playing (RPG), Strategy, Hack and slash/Beat 'em up, Adventure","Access Games, Square Enix",PlayStation 3,73.6578850225114,good,27
8446,QuackShot: Starring Donald Duck,main_game,0,0,1991,5,True,Platform,Sega,"Sega Mega Drive/Genesis, Sega Saturn",78.1704433913274,great,27
8248,Marvel vs. Capcom 3: Fate of Two Worlds,main_game,0,0,2011,11,True,Fighting,"Eighting, Capcom","PlayStation 3, Xbox 360",73.0611390634932,good,27
7968,Colin McRae Rally 3,main_game,0,0,2002,7,True,"Racing, Sport","Codemasters, Codemasters Southam","PC (Microsoft Windows), PlayStation 2, Xbox",80.0140721095145,great,27
7600,Alienation,main_game,0,0,2016,13,False,Shooter,"Housemarque, Sony Interactive Entertainment",PlayStation 4,77.4980694939367,great,27
7391,Puppeteer,main_game,0,0,2013,10,False,"Platform, Adventure","Sony Computer Entertainment, Inc. (SCEI), SCE Japan Studio",PlayStation 3,84.0563946838403,great,27
7333,Crackdown 3,main_game,0,0,2019,37,False,Shooter,"Microsoft Studios, Cloudgine, Ruffian Games, Sumo Digital, Reagent Games","PC (Microsoft Windows), Xbox One",61.33915641209011,good,27
6737,Sherlock Holmes Versus Jack the Ripper,main_game,0,0,2009,14,True,"Point-and-click, Puzzle, Role-playing (RPG), Adventure","Focus Home Interactive, Frogwares, Spiders","PC (Microsoft Windows), Xbox 360",73.5224790084333,good,27
6009,Viscera Cleanup Detail,main_game,2,0,2015,16,False,"Simulator, Indie",RuneStorm,"PC (Microsoft Windows), Mac",78.0876763753813,great,27
5567,Hitman: Sniper Challenge,main_game,0,0,2012,8,True,"Shooter, Tactical","Square Enix, IO Interactive","PC (Microsoft Windows), PlayStation 3, Xbox 360",71.9049309833861,good,27
5346,The Adventures of Batman & Robin,main_game,0,0,1994,8,True,"Platform, Racing, Hack and slash/Beat 'em up, Adventure","Konami, Sega","Super Nintendo Entertainment System (SNES), Sega Mega Drive/Genesis, Sega CD",78.0307243845666,great,27
5258,Virtua Tennis 4,main_game,0,0,2011,10,False,Sport,"Sega, Sega AM3","Wii, PC (Microsoft Windows), PlayStation 3, Xbox 360, PlayStation Vita",85.7001048857953,great,27
5156,The Sims 2: Castaway,main_game,0,0,2007,4,False,"Simulator, Strategy, Adventure","Electronic Arts, The Sims Division","Wii, PlayStation 2, Nintendo DS, PlayStation Portable",69.9262067513947,good,27
4631,Midnight Club II,main_game,0,0,2003,12,False,"Racing, Arcade","Rockstar San Diego, Rockstar Games, Take-Two Interactive","PC (Microsoft Windows), PlayStation 2, Xbox",75.3896845300285,great,27
4609,BurgerTime,main_game,0,0,1982,3,False,"Puzzle, Strategy, Arcade","Bally Midway, Mattel Electronics, Data East, Data East, Coleco, Nice Ideas, Interceptor Micro's, Dempa Shimbunsha, Namco, Sakata SAS, Texas Instruments Incorporated, G-mode","Wii, PC DOS, Nintendo Entertainment System (NES), MSX, Arcade, Atari 2600, Intellivision, ColecoVision, Apple II, Sharp X1, Family Computer, PC-8801, Texas Instruments TI-99, Sharp MZ-2200",76.9087005273364,great,27
4607,Road Fighter,main_game,0,0,1984,4,False,"Racing, Arcade","Jumbo, Konami, Palcom","Wii, Nintendo Entertainment System (NES), MSX, Arcade, SG-1000",73.2515868307796,good,27
4248,Dragon's Lair,main_game,0,0,1983,10,False,"Adventure, Arcade","Advanced Microcomputer Systems, Cinematronics, Philips Interactive Media, Inc., ReadySoft, Visionary Design Technologies","PlayStation 3, PC DOS, Mac, Amiga, Game Boy Color, 3DO Interactive Multiplayer, Arcade, Atari Jaguar, Atari ST/STE, Sega CD, Philips CD-i",69.2560344839051,good,27
4101,Second Sight,main_game,0,0,2004,19,False,"Shooter, Adventure","Codemasters, Free Radical Design","PC (Microsoft Windows), PlayStation 2, Xbox, Nintendo GameCube",80.385663605864,great,27
4097,Tomba!,main_game,0,0,1997,14,True,"Platform, Adventure","Whoopee Camp, Sony Computer Entertainment of America, Sony Computer Entertainment Europe, Whoopee Camp, Sony Interactive Entertainment","PlayStation, PlayStation 3, PlayStation Portable, PlayStation Vita",74.9841811668645,good,27
3849,Cars,main_game,0,0,2006,11,True,"Racing, Adventure","THQ, Locomotive Games, Rainbow Studios, Helixe, Beenox","Wii, PC (Microsoft Windows), PlayStation 2, Xbox, Xbox 360, Mac, Nintendo DS, Nintendo GameCube, Game Boy Advance, PlayStation Portable",65.280520173386,good,27
3752,Peggle 2,main_game,0,0,2013,7,False,Puzzle,"Electronic Arts, PopCap Games","Xbox 360, PlayStation 4, Xbox One",75.6266046856898,great,27
3324,Mighty Morphin Power Rangers,main_game,0,0,1994,4,True,"Fighting, Platform, Hack and slash/Beat 'em up, Adventure","Natsume, Bandai",Super Nintendo Entertainment System (SNES),54.2068919459098,good,27
2749,Bloody Roar,main_game,0,0,1997,5,True,"Fighting, Arcade","Sony Computer Entertainment, Inc. (SCEI), Raizing, Hudson Soft","PlayStation, Arcade",76.7638788092457,great,27
2554,MotorStorm: Pacific Rift,main_game,0,0,2008,11,False,Racing,"Sony Computer Entertainment, Inc. (SCEI), Evolution Studios",PlayStation 3,84.48395065884361,great,27
2152,Sid Meier's Civilization Revolution,main_game,0,0,2008,4,True,"Simulator, Strategy, Turn-based strategy (TBS)","Firaxis Games, 2K Games","PlayStation 3, Xbox 360, Nintendo DS, iOS",70.26060239540999,good,27
2142,TimeSplitters,main_game,0,0,2000,8,False,Shooter,"Eidos Interactive, Free Radical Design",PlayStation 2,79.6165220727656,great,27
1756,Mega Man Battle Network 2,main_game,0,0,2001,5,True,"Role-playing (RPG), Adventure","Ubisoft, Capcom","Game Boy Advance, Wii U",80.43984981073869,great,27
1700,Wario World,main_game,0,0,2003,7,True,"Platform, Hack and slash/Beat 'em up, Adventure","Nintendo, Treasure",Nintendo GameCube,69.6908718348877,good,27
1697,Wario Land II,main_game,0,0,1998,6,True,"Platform, Adventure","Nintendo, Nintendo R&D1, Nintendo","Game Boy Color, Game Boy, Nintendo 3DS",78.0365791194352,great,27
1402,Professor Layton vs. Phoenix Wright: Ace Attorney,main_game,0,0,2012,21,True,"Puzzle, Strategy, Adventure, Visual Novel","Level-5, Nintendo, Capcom",Nintendo 3DS,79.1096014120575,great,27
1392,Dead or Alive 4,main_game,0,0,2005,9,True,"Fighting, Arcade","Team Ninja, Koei Tecmo Games, Tecmo",Xbox 360,82.3074745677657,great,27
1383,Dead or Alive 5,main_game,0,0,2012,13,False,Fighting,"Team Ninja, Koei Tecmo Games","PlayStation 3, Xbox 360",74.2579432846159,good,27
1088,Donkey Kong 3,main_game,0,0,1983,4,True,"Platform, Adventure","Hudson Soft, Nintendo, Nintendo, Nintendo","Wii U, Arcade, Sharp X1, PC-8801",59.5753572648721,good,27
1012,Gotham City Impostors,main_game,1,0,2012,9,True,Shooter,"WB Games, Monolith Productions","PC (Microsoft Windows), PlayStation 3, Xbox 360",69.7653001877517,good,27
452,Blackthorne,main_game,0,0,1994,10,False,"Platform, Adventure","Blizzard Entertainment, Mass Media Inc, Blizzard Classic Arcade, MacPlay, Virgin Interactive Entertainment (Europe) Ltd., Kemco, Paradox Development Studio, Interplay","PC (Microsoft Windows), PC DOS, Mac, Super Nintendo Entertainment System (SNES), Game Boy Advance, Sega 32X, Super Famicom",71.0784169568147,good,27
447,Medieval II: Total War - Kingdoms,expansion,0,0,2007,11,False,"Strategy, Turn-based strategy (TBS), Tactical","The Creative Assembly, Sega, Feral Interactive","Linux, PC (Microsoft Windows), Mac",73.93537289257951,good,27
169,Star Wars: X-Wing Alliance,main_game,0,0,1999,9,True,"Shooter, Simulator","Totally Games, LucasArts",PC (Microsoft Windows),88.1389466859913,great,27
34,Giants: Citizen Kabuto,main_game,0,0,2000,16,False,"Shooter, Real Time Strategy (RTS), Role-playing (RPG), Adventure","Planet Moon Studios, The Omni Group, Digital Mayhem, Interplay Entertainment, MacPlay","PC (Microsoft Windows), PlayStation 2, Mac",82.83546447047699,great,27
107317,Gato Roboto,main_game,0,0,2019,3,False,"Platform, Adventure, Indie, Arcade","doinksoft, Devolver Digital","PC (Microsoft Windows), Xbox One, Nintendo Switch",74.62501493071781,good,26
103380,Bloons TD 6,main_game,0,0,2018,3,True,"Strategy, Tactical",Ninja Kiwi,"PC (Microsoft Windows), Mac, Android, iOS",72.248872011767,good,26
103286,Tales of Vesperia: Definitive Edition,expanded_game,0,0,2019,14,False,Role-playing (RPG),"Bandai Namco Studios, Bandai Namco Entertainment","PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",72.473745622893,good,26
86477,The Surge 2,main_game,1,1,2019,54,False,"Role-playing (RPG), Adventure","Deck13 Interactive, Focus Home Interactive","PC (Microsoft Windows), PlayStation 4, Xbox One",81.8404728149514,great,26
76770,Bridge Constructor Portal,main_game,1,0,2017,9,True,"Puzzle, Simulator, Strategy","Headup Games, ClockStone Studios","Linux, PC (Microsoft Windows), Mac, Android, iOS, PlayStation 4, Xbox One, Nintendo Switch",72.3628624954689,good,26
71128,Fatal Fury,main_game,0,0,1991,1,True,Fighting,"SNK, Takara, HAMSTER Corporation, SNK, Sega, D4 Enterprise","Wii, Super Nintendo Entertainment System (SNES), Arcade, Neo Geo MVS, Neo Geo AES, Nintendo Switch, Neo Geo CD",60.33533453504251,good,26
55042,Blazing Chrome,main_game,0,0,2019,8,False,"Shooter, Platform, Indie, Arcade","JoyMasher, The Arcade Crew","PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",80.7032565333671,great,26
55027,Close to the Sun,main_game,0,0,2019,14,False,"Adventure, Indie","Wired Productions, Storm in a Teacup","PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",59.702189554463,good,26
54538,Magic: The Gathering Arena,main_game,0,0,2019,13,True,"Strategy, Turn-based strategy (TBS), Card & Board Game","Magic Digital Studio, Wizards of the Coast LLC","PC (Microsoft Windows), Mac, Android",74.8867767989023,good,26
38967,Cooking Simulator,main_game,3,0,2019,93,False,"Simulator, Indie, Arcade","PlayWay S.A., Forever Entertainment S. A., Big Cheese Studio","PC (Microsoft Windows), PlayStation 4, Xbox One, Nintendo Switch",71.77474554643949,good,26
27725,The Room: Old Sins,main_game,0,0,2018,18,False,"Point-and-click, Puzzle, Adventure",Fireproof Games,"PC (Microsoft Windows), Android, iOS",81.2912942943443,great,26
24775,The Elder Scrolls III: Morrowind - Game of the Year Edition,bundle,0,0,2003,4,False,"Role-playing (RPG), Adventure","Bethesda Game Studios, Ubisoft Entertainment, Bethesda Softworks","PC (Microsoft Windows), Xbox",71.6661142127361,good,26
24501,Burly Men at Sea,main_game,0,0,2016,3,False,"Puzzle, Role-playing (RPG), Adventure, Indie, Visual Novel, Card & Board Game","Brain&Brain, Plug In Digital","PC (Microsoft Windows), Mac, Android, iOS, PlayStation Vita, PlayStation 4, Nintendo Switch",67.316780557881,good,26
20927,911 Operator,main_game,4,0,2017,11,False,"Simulator, Strategy, Indie","SONKA, PlayWay S.A., Jutsu Games, Code Horizon","Linux, PC (Microsoft Windows), Mac, Android, iOS, PlayStation 4, Nintendo Switch",70.5441355584246,good,26
19275,Angry Birds Seasons,main_game,0,0,2010,7,True,"Puzzle, Arcade",Rovio Entertainment,"PC (Microsoft Windows), Mac, Android, iOS, Web browser",70.7204430077799,good,26
19133,Elsword,main_game,0,0,2010,2,False,"Role-playing (RPG), Hack and slash/Beat 'em up, Adventure","KOG studios, Nexon, Gamania",PC (Microsoft Windows),67.575933286592,good,26
19007,Skies of Arcadia,main_game,0,0,2000,12,False,"Role-playing (RPG), Adventure","Overworks, Sega",Dreamcast,83.33204499906509,great,26
